Time,Electric Degrade,Electricity Availability,Communications Function,IT Function,Healthcare Function,Transportation Function,Emergency Services Functionality,Critical Manufacturing Functionality,Water Functionality,
11712,1,100,100,100,100,100,100,100,100,
11713,1,100,100,100,100,100,100,100,100,
11714,1,100,100,100,100,100,100,100,100,
11715,1,100,100,100,100,100,100,100,100,
11716,1,100,100,100,100,100,100,100,100,
11717,1,100,100,100,100,100,100,100,100,
11718,1,100,100,100,100,100,100,100,100,
11719,1,100,100,100,100,100,100,100,100,
11720,1,100,100,100,100,100,100,100,100,
11721,1,100,100,100,100,100,100,100,100,
11722,1,100,100,100,100,100,100,100,100,
11723,1,100,100,100,100,100,100,100,100,
11724,1,100,100,100,100,100,100,100,100,
11725,1,100,100,100,100,100,100,100,100,
11726,1,100,100,100,100,100,100,100,100,
11727,1,100,100,100,100,100,100,100,100,
11728,1,100,100,100,100,100,100,100,100,
11729,1,100,100,100,100,100,100,100,100,
11730,1,100,100,100,100,100,100,100,100,
11731,1,100,100,100,100,100,100,100,100,
11732,1,100,100,100,100,100,100,100,100,
11733,1,100,100,100,100,100,100,100,100,
11734,1,100,100,100,100,100,100,100,100,
11735,1,100,100,100,100,100,100,100,100,
11736,1,100,100,100,100,100,100,100,100,
11737,1,100,100,100,100,100,100,100,100,
11738,1,100,100,100,100,100,100,100,100,
11739,1,100,100,100,100,100,100,100,100,
11740,1,100,100,100,100,100,100,100,100,
11741,1,100,100,100,100,100,100,100,100,
11742,1,100,100,100,100,100,100,100,100,
11743,1,100,100,100,100,100,100,100,100,
11744,1,100,100,100,100,100,100,100,100,
11745,1,100,100,100,100,100,100,100,100,
11746,1,100,100,100,100,100,100,100,100,
11747,1,100,100,100,100,100,100,100,100,
11748,1,100,100,100,100,100,100,100,100,
11749,1,100,100,100,100,100,100,100,100,
11750,1,100,100,100,100,100,100,100,100,
11751,1,100,100,100,100,100,100,100,100,
11752,1,100,100,100,100,100,100,100,100,
11753,1,100,100,100,100,100,100,100,100,
11754,1,100,100,100,100,100,100,100,100,
11755,1,100,100,100,100,100,100,100,100,
11756,1,100,100,100,100,100,100,100,100,
11757,1,100,100,100,100,100,100,100,100,
11758,1,100,100,100,100,100,100,100,100,
11759,1,100,100,100,100,100,100,100,100,
11760,1,100,100,100,100,100,100,100,100,
11761,1,100,100,100,100,100,100,100,100,
11762,1,100,100,100,100,100,100,100,100,
11763,1,100,100,100,100,100,100,100,100,
11764,1,100,100,100,100,100,100,100,100,
11765,1,100,100,100,100,100,100,100,100,
11766,1,100,100,100,100,100,100,100,100,
11767,1,100,100,100,100,100,100,100,100,
11768,1,100,100,100,100,100,100,100,100,
11769,1,100,100,100,100,100,100,100,100,
11770,1,100,100,100,100,100,100,100,100,
11771,1,100,100,100,100,100,100,100,100,
11772,1,100,100,100,100,100,100,100,100,
11773,1,100,100,100,100,100,100,100,100,
11774,1,100,100,100,100,100,100,100,100,
11775,1,100,100,100,100,100,100,100,100,
11776,1,100,100,100,100,100,100,100,100,
11777,1,100,100,100,100,100,100,100,100,
11778,1,100,100,100,100,100,100,100,100,
11779,1,100,100,100,100,100,100,100,100,
11780,1,100,100,100,100,100,100,100,100,
11781,1,100,100,100,100,100,100,100,100,
11782,1,100,100,100,100,100,100,100,100,
11783,1,100,100,100,100,100,100,100,100,
11784,1,100,100,100,100,100,100,100,100,
11785,1,100,100,100,100,100,100,100,100,
11786,1,100,100,100,100,100,100,100,100,
11787,1,100,100,100,100,100,100,100,100,
11788,1,100,100,100,100,100,100,100,100,
11789,1,100,100,100,100,100,100,100,100,
11790,1,100,100,100,100,100,100,100,100,
11791,1,100,100,100,100,100,100,100,100,
11792,1,100,100,100,100,100,100,100,100,
11793,1,100,100,100,100,100,100,100,100,
11794,1,100,100,100,100,100,100,100,100,
11795,1,100,100,100,100,100,100,100,100,
11796,1,100,100,100,100,100,100,100,100,
11797,1,100,100,100,100,100,100,100,100,
11798,1,100,100,100,100,100,100,100,100,
11799,1,100,100,100,100,100,100,100,100,
11800,1,100,100,100,100,100,100,100,100,
11801,1,100,100,100,100,100,100,100,100,
11802,1,100,100,100,100,100,100,100,100,
11803,1,100,100,100,100,100,100,100,100,
11804,1,100,100,100,100,100,100,100,100,
11805,1,100,100,100,100,100,100,100,100,
11806,1,100,100,100,100,100,100,100,100,
11807,1,100,100,100,100,100,100,100,100,
11808,1,100,100,100,100,100,100,100,100,
11809,1,100,100,100,100,100,100,100,100,
11810,1,100,100,100,100,100,100,100,100,
11811,1,100,100,100,100,100,100,100,100,
11812,1,100,100,100,100,100,100,100,100,
11813,1,100,100,100,100,100,100,100,100,
11814,1,100,100,100,100,100,100,100,100,
11815,1,100,100,100,100,100,100,100,100,
11816,1,100,100,100,100,100,100,100,100,
11817,1,100,100,100,100,100,100,100,100,
11818,1,100,100,100,100,100,100,100,100,
11819,1,100,100,100,100,100,100,100,100,
11820,1,100,100,100,100,100,100,100,100,
11821,1,100,100,100,100,100,100,100,100,
11822,1,100,100,100,100,100,100,100,100,
11823,1,100,100,100,100,100,100,100,100,
11824,1,100,100,100,100,100,100,100,100,
11825,1,100,100,100,100,100,100,100,100,
11826,1,100,100,100,100,100,100,100,100,
11827,1,100,100,100,100,100,100,100,100,
11828,1,100,100,100,100,100,100,100,100,
11829,1,100,100,100,100,100,100,100,100,
11830,1,100,100,100,100,100,100,100,100,
11831,1,100,100,100,100,100,100,100,100,
11832,1,100,100,100,100,100,100,100,100,
11833,1,100,100,100,100,100,100,100,100,
11834,1,100,100,100,100,100,100,100,100,
11835,1,100,100,100,100,100,100,100,100,
11836,1,100,100,100,100,100,100,100,100,
11837,1,100,100,100,100,100,100,100,100,
11838,1,100,100,100,100,100,100,100,100,
11839,1,100,100,100,100,100,100,100,100,
11840,1,100,100,100,100,100,100,100,100,
11841,1,100,100,100,100,100,100,100,100,
11842,1,100,100,100,100,100,100,100,100,
11843,1,100,100,100,100,100,100,100,100,
11844,1,100,100,100,100,100,100,100,100,
11845,1,100,100,100,100,100,100,100,100,
11846,1,100,100,100,100,100,100,100,100,
11847,1,100,100,100,100,100,100,100,100,
11848,1,100,100,100,100,100,100,100,100,
11849,1,100,100,100,100,100,100,100,100,
11850,1,100,100,100,100,100,100,100,100,
11851,1,100,100,100,100,100,100,100,100,
11852,1,100,100,100,100,100,100,100,100,
11853,1,100,100,100,100,100,100,100,100,
11854,1,100,100,100,100,100,100,100,100,
11855,1,100,100,100,100,100,100,100,100,
11856,1,100,100,100,100,100,100,100,100,
11857,1,100,100,100,100,100,100,100,100,
11858,1,100,100,100,100,100,100,100,100,
11859,1,100,100,100,100,100,100,100,100,
11860,1,100,100,100,100,100,100,100,100,
11861,1,100,100,100,100,100,100,100,100,
11862,1,100,100,100,100,100,100,100,100,
11863,1,100,100,100,100,100,100,100,100,
11864,1,100,100,100,100,100,100,100,100,
11865,1,100,100,100,100,100,100,100,100,
11866,1,100,100,100,100,100,100,100,100,
11867,1,100,100,100,100,100,100,100,100,
11868,1,100,100,100,100,100,100,100,100,
11869,1,100,100,100,100,100,100,100,100,
11870,1,100,100,100,100,100,100,100,100,
11871,1,100,100,100,100,100,100,100,100,
11872,1,100,100,100,100,100,100,100,100,
11873,1,100,100,100,100,100,100,100,100,
11874,1,100,100,100,100,100,100,100,100,
11875,1,100,100,100,100,100,100,100,100,
11876,1,100,100,100,100,100,100,100,100,
11877,1,100,100,100,100,100,100,100,100,
11878,1,100,100,100,100,100,100,100,100,
11879,1,100,100,100,100,100,100,100,100,
11880,1,100,100,100,100,100,100,100,100,
11881,1,100,100,100,100,100,100,100,100,
11882,1,100,100,100,100,100,100,100,100,
11883,1,100,100,100,100,100,100,100,100,
11884,1,100,100,100,100,100,100,100,100,
11885,1,100,100,100,100,100,100,100,100,
11886,1,100,100,100,100,100,100,100,100,
11887,1,100,100,100,100,100,100,100,100,
11888,1,100,100,100,100,100,100,100,100,
11889,1,100,100,100,100,100,100,100,100,
11890,1,100,100,100,100,100,100,100,100,
11891,1,100,100,100,100,100,100,100,100,
11892,1,100,100,100,100,100,100,100,100,
11893,1,100,100,100,100,100,100,100,100,
11894,1,100,100,100,100,100,100,100,100,
11895,1,100,100,100,100,100,100,100,100,
11896,1,100,100,100,100,100,100,100,100,
11897,1,100,100,100,100,100,100,100,100,
11898,1,100,100,100,100,100,100,100,100,
11899,1,100,100,100,100,100,100,100,100,
11900,1,100,100,100,100,100,100,100,100,
11901,1,100,100,100,100,100,100,100,100,
11902,1,100,100,100,100,100,100,100,100,
11903,1,100,100,100,100,100,100,100,100,
11904,1,100,100,100,100,100,100,100,100,
11905,1,100,100,100,100,100,100,100,100,
11906,1,100,100,100,100,100,100,100,100,
11907,1,100,100,100,100,100,100,100,100,
11908,1,100,100,100,100,100,100,100,100,
11909,1,100,100,100,100,100,100,100,100,
11910,1,100,100,100,100,100,100,100,100,
11911,1,100,100,100,100,100,100,100,100,
11912,1,100,100,100,100,100,100,100,100,
11913,1,100,100,100,100,100,100,100,100,
11914,1,100,100,100,100,100,100,100,100,
11915,1,100,100,100,100,100,100,100,100,
11916,1,100,100,100,100,100,100,100,100,
11917,1,100,100,100,100,100,100,100,100,
11918,1,100,100,100,100,100,100,100,100,
11919,1,100,100,100,100,100,100,100,100,
11920,1,100,100,100,100,100,100,100,100,
11921,1,100,100,100,100,100,100,100,100,
11922,1,100,100,100,100,100,100,100,100,
11923,1,100,100,100,100,100,100,100,100,
11924,1,100,100,100,100,100,100,100,100,
11925,1,100,100,100,100,100,100,100,100,
11926,1,100,100,100,100,100,100,100,100,
11927,1,100,100,100,100,100,100,100,100,
11928,1,100,100,100,100,100,100,100,100,
11929,1,100,100,100,100,100,100,100,100,
11930,1,100,100,100,100,100,100,100,100,
11931,1,100,100,100,100,100,100,100,100,
11932,1,100,100,100,100,100,100,100,100,
11933,1,100,100,100,100,100,100,100,100,
11934,1,100,100,100,100,100,100,100,100,
11935,1,100,100,100,100,100,100,100,100,
11936,1,100,100,100,100,100,100,100,100,
11937,1,100,100,100,100,100,100,100,100,
11938,1,100,100,100,100,100,100,100,100,
11939,1,100,100,100,100,100,100,100,100,
11940,1,100,100,100,100,100,100,100,100,
11941,1,100,100,100,100,100,100,100,100,
11942,1,100,100,100,100,100,100,100,100,
11943,1,100,100,100,100,100,100,100,100,
11944,1,100,100,100,100,100,100,100,100,
11945,1,100,100,100,100,100,100,100,100,
11946,1,100,100,100,100,100,100,100,100,
11947,1,100,100,100,100,100,100,100,100,
11948,1,100,100,100,100,100,100,100,100,
11949,1,100,100,100,100,100,100,100,100,
11950,1,100,100,100,100,100,100,100,100,
11951,1,100,100,100,100,100,100,100,100,
11952,1,100,100,100,100,100,100,100,100,
11953,1,100,100,100,100,100,100,100,100,
11954,1,100,100,100,100,100,100,100,100,
11955,1,100,100,100,100,100,100,100,100,
11956,1,100,100,100,100,100,100,100,100,
11957,1,100,100,100,100,100,100,100,100,
11958,1,100,100,100,100,100,100,100,100,
11959,1,100,100,100,100,100,100,100,100,
11960,1,100,100,100,100,100,100,100,100,
11961,1,100,100,100,100,100,100,100,100,
11962,1,100,100,100,100,100,100,100,100,
11963,1,100,100,100,100,100,100,100,100,
11964,1,100,100,100,100,100,100,100,100,
11965,1,100,100,100,100,100,100,100,100,
11966,1,100,100,100,100,100,100,100,100,
11967,1,100,100,100,100,100,100,100,100,
11968,1,100,100,100,100,100,100,100,100,
11969,1,100,100,100,100,100,100,100,100,
11970,1,100,100,100,100,100,100,100,100,
11971,1,100,100,100,100,100,100,100,100,
11972,1,100,100,100,100,100,100,100,100,
11973,1,100,100,100,100,100,100,100,100,
11974,1,100,100,100,100,100,100,100,100,
11975,1,100,100,100,100,100,100,100,100,
11976,1,100,100,100,100,100,100,100,100,
11977,1,100,100,100,100,100,100,100,100,
11978,1,100,100,100,100,100,100,100,100,
11979,1,100,100,100,100,100,100,100,100,
11980,1,100,100,100,100,100,100,100,100,
11981,1,100,100,100,100,100,100,100,100,
11982,1,100,100,100,100,100,100,100,100,
11983,1,100,100,100,100,100,100,100,100,
11984,1,100,100,100,100,100,100,100,100,
11985,1,100,100,100,100,100,100,100,100,
11986,1,100,100,100,100,100,100,100,100,
11987,1,100,100,100,100,100,100,100,100,
11988,1,100,100,100,100,100,100,100,100,
11989,1,100,100,100,100,100,100,100,100,
11990,1,100,100,100,100,100,100,100,100,
11991,1,100,100,100,100,100,100,100,100,
11992,1,100,100,100,100,100,100,100,100,
11993,1,100,100,100,100,100,100,100,100,
11994,1,100,100,100,100,100,100,100,100,
11995,1,100,100,100,100,100,100,100,100,
11996,1,100,100,100,100,100,100,100,100,
11997,1,100,100,100,100,100,100,100,100,
11998,1,100,100,100,100,100,100,100,100,
11999,1,100,100,100,100,100,100,100,100,
12000,1,100,100,100,100,100,100,100,100,
12001,1,100,100,100,100,100,100,100,100,
12002,1,100,100,100,100,100,100,100,100,
12003,1,100,100,100,100,100,100,100,100,
12004,1,100,100,100,100,100,100,100,100,
12005,1,100,100,100,100,100,100,100,100,
12006,1,100,100,100,100,100,100,100,100,
12007,1,100,100,100,100,100,100,100,100,
12008,1,100,100,100,100,100,100,100,100,
12009,1,100,100,100,100,100,100,100,100,
12010,1,100,100,100,100,100,100,100,100,
12011,1,100,100,100,100,100,100,100,100,
12012,1,100,100,100,100,100,100,100,100,
12013,1,100,100,100,100,100,100,100,100,
12014,1,100,100,100,100,100,100,100,100,
12015,1,100,100,100,100,100,100,100,100,
12016,1,100,100,100,100,100,100,100,100,
12017,1,100,100,100,100,100,100,100,100,
12018,1,100,100,100,100,100,100,100,100,
12019,1,100,100,100,100,100,100,100,100,
12020,1,100,100,100,100,100,100,100,100,
12021,1,100,100,100,100,100,100,100,100,
12022,1,100,100,100,100,100,100,100,100,
12023,1,100,100,100,100,100,100,100,100,
12024,1,100,100,100,100,100,100,100,100,
12025,1,100,100,100,100,100,100,100,100,
12026,1,100,100,100,100,100,100,100,100,
12027,1,100,100,100,100,100,100,100,100,
12028,1,100,100,100,100,100,100,100,100,
12029,1,100,100,100,100,100,100,100,100,
12030,1,100,100,100,100,100,100,100,100,
12031,1,100,100,100,100,100,100,100,100,
12032,1,100,100,100,100,100,100,100,100,
12033,1,100,100,100,100,100,100,100,100,
12034,1,100,100,100,100,100,100,100,100,
12035,1,100,100,100,100,100,100,100,100,
12036,1,100,100,100,100,100,100,100,100,
12037,1,100,100,100,100,100,100,100,100,
12038,1,100,100,100,100,100,100,100,100,
12039,1,100,100,100,100,100,100,100,100,
12040,1,100,100,100,100,100,100,100,100,
12041,1,100,100,100,100,100,100,100,100,
12042,1,100,100,100,100,100,100,100,100,
12043,1,100,100,100,100,100,100,100,100,
12044,1,100,100,100,100,100,100,100,100,
12045,1,100,100,100,100,100,100,100,100,
12046,1,100,100,100,100,100,100,100,100,
12047,1,100,100,100,100,100,100,100,100,
12048,1,100,100,100,100,100,100,100,100,
12049,1,100,100,100,100,100,100,100,100,
12050,1,100,100,100,100,100,100,100,100,
12051,1,100,100,100,100,100,100,100,100,
12052,1,100,100,100,100,100,100,100,100,
12053,1,100,100,100,100,100,100,100,100,
12054,1,100,100,100,100,100,100,100,100,
12055,1,100,100,100,100,100,100,100,100,
12056,1,100,100,100,100,100,100,100,100,
12057,1,100,100,100,100,100,100,100,100,
12058,1,100,100,100,100,100,100,100,100,
12059,1,100,100,100,100,100,100,100,100,
12060,1,100,100,100,100,100,100,100,100,
12061,1,100,100,100,100,100,100,100,100,
12062,1,100,100,100,100,100,100,100,100,
12063,1,100,100,100,100,100,100,100,100,
12064,1,100,100,100,100,100,100,100,100,
12065,1,100,100,100,100,100,100,100,100,
12066,1,100,100,100,100,100,100,100,100,
12067,1,100,100,100,100,100,100,100,100,
12068,1,100,100,100,100,100,100,100,100,
12069,1,100,100,100,100,100,100,100,100,
12070,1,100,100,100,100,100,100,100,100,
12071,1,100,100,100,100,100,100,100,100,
12072,1,100,100,100,100,100,100,100,100,
12073,1,100,100,100,100,100,100,100,100,
12074,1,100,100,100,100,100,100,100,100,
12075,1,100,100,100,100,100,100,100,100,
12076,1,100,100,100,100,100,100,100,100,
12077,1,100,100,100,100,100,100,100,100,
12078,1,100,100,100,100,100,100,100,100,
12079,1,100,100,100,100,100,100,100,100,
12080,1,100,100,100,100,100,100,100,100,
12081,1,100,100,100,100,100,100,100,100,
12082,1,100,100,100,100,100,100,100,100,
12083,1,100,100,100,100,100,100,100,100,
12084,1,100,100,100,100,100,100,100,100,
12085,1,100,100,100,100,100,100,100,100,
12086,1,100,100,100,100,100,100,100,100,
12087,1,100,100,100,100,100,100,100,100,
12088,1,100,100,100,100,100,100,100,100,
12089,1,100,100,100,100,100,100,100,100,
12090,1,100,100,100,100,100,100,100,100,
12091,1,100,100,100,100,100,100,100,100,
12092,1,100,100,100,100,100,100,100,100,
12093,1,100,100,100,100,100,100,100,100,
12094,1,100,100,100,100,100,100,100,100,
12095,1,100,100,100,100,100,100,100,100,
12096,1,100,100,100,100,100,100,100,100,
12097,1,100,100,100,100,100,100,100,100,
12098,1,100,100,100,100,100,100,100,100,
12099,1,100,100,100,100,100,100,100,100,
12100,1,100,100,100,100,100,100,100,100,
12101,1,100,100,100,100,100,100,100,100,
12102,1,100,100,100,100,100,100,100,100,
12103,1,100,100,100,100,100,100,100,100,
12104,1,100,100,100,100,100,100,100,100,
12105,1,100,100,100,100,100,100,100,100,
12106,1,100,100,100,100,100,100,100,100,
12107,1,100,100,100,100,100,100,100,100,
12108,1,100,100,100,100,100,100,100,100,
12109,1,100,100,100,100,100,100,100,100,
12110,1,100,100,100,100,100,100,100,100,
12111,1,100,100,100,100,100,100,100,100,
12112,1,100,100,100,100,100,100,100,100,
12113,1,100,100,100,100,100,100,100,100,
12114,1,100,100,100,100,100,100,100,100,
12115,1,100,100,100,100,100,100,100,100,
12116,1,100,100,100,100,100,100,100,100,
12117,1,100,100,100,100,100,100,100,100,
12118,1,100,100,100,100,100,100,100,100,
12119,1,100,100,100,100,100,100,100,100,
12120,1,100,100,100,100,100,100,100,100,
12121,1,100,100,100,100,100,100,100,100,
12122,1,100,100,100,100,100,100,100,100,
12123,1,100,100,100,100,100,100,100,100,
12124,1,100,100,100,100,100,100,100,100,
12125,1,100,100,100,100,100,100,100,100,
12126,1,100,100,100,100,100,100,100,100,
12127,1,100,100,100,100,100,100,100,100,
12128,1,100,100,100,100,100,100,100,100,
12129,1,100,100,100,100,100,100,100,100,
12130,1,100,100,100,100,100,100,100,100,
12131,1,100,100,100,100,100,100,100,100,
12132,1,100,100,100,100,100,100,100,100,
12133,1,100,100,100,100,100,100,100,100,
12134,1,100,100,100,100,100,100,100,100,
12135,1,100,100,100,100,100,100,100,100,
12136,1,100,100,100,100,100,100,100,100,
12137,1,100,100,100,100,100,100,100,100,
12138,1,100,100,100,100,100,100,100,100,
12139,1,100,100,100,100,100,100,100,100,
12140,1,100,100,100,100,100,100,100,100,
12141,1,100,100,100,100,100,100,100,100,
12142,1,100,100,100,100,100,100,100,100,
12143,1,100,100,100,100,100,100,100,100,
12144,1,100,100,100,100,100,100,100,100,
12145,1,100,100,100,100,100,100,100,100,
12146,1,100,100,100,100,100,100,100,100,
12147,1,100,100,100,100,100,100,100,100,
12148,1,100,100,100,100,100,100,100,100,
12149,1,100,100,100,100,100,100,100,100,
12150,1,100,100,100,100,100,100,100,100,
12151,1,100,100,100,100,100,100,100,100,
12152,1,100,100,100,100,100,100,100,100,
12153,1,100,100,100,100,100,100,100,100,
12154,1,100,100,100,100,100,100,100,100,
12155,1,100,100,100,100,100,100,100,100,
12156,1,100,100,100,100,100,100,100,100,
12157,1,100,100,100,100,100,100,100,100,
12158,1,100,100,100,100,100,100,100,100,
12159,1,100,100,100,100,100,100,100,100,
12160,1,100,100,100,100,100,100,100,100,
12161,1,100,100,100,100,100,100,100,100,
12162,1,100,100,100,100,100,100,100,100,
12163,1,100,100,100,100,100,100,100,100,
12164,1,100,100,100,100,100,100,100,100,
12165,1,100,100,100,100,100,100,100,100,
12166,1,100,100,100,100,100,100,100,100,
12167,1,100,100,100,100,100,100,100,100,
12168,1,100,100,100,100,100,100,100,100,
12169,1,100,100,100,100,100,100,100,100,
12170,1,100,100,100,100,100,100,100,100,
12171,1,100,100,100,100,100,100,100,100,
12172,1,100,100,100,100,100,100,100,100,
12173,1,100,100,100,100,100,100,100,100,
12174,1,100,100,100,100,100,100,100,100,
12175,1,100,100,100,100,100,100,100,100,
12176,1,100,100,100,100,100,100,100,100,
12177,1,100,100,100,100,100,100,100,100,
